Kritik dan Saran,Klasifikasi
sangat baik suka tidak berat mahasiswa,3
ada sangat baik,3
saran saya jelas udah sangat jelas makasih buat ilmu pak moga manfaat,3
ibu linia sangat tanggung jawab matakuliah beliau ampuh beliau sangat care peduli mahasiswa nya lalu materi tugas ia ikan pribadi dapat ikut baik apa maksud harus juang paham bahasa inggris,3
banyak batas kuliah online dosen sangat peduli maximal beri materi mahasiswa nya paham materi yg beri utama materi praktek terima kasih,3
praktek full hadir offline ibu riski sangat baik siap materi kami dapat ikut proses praktek offline maksud terima kasih bu,3
dosen sangat tanggung jawab sangat baik beri materi,3
udah sangat baik,3
sikap mahasiswa sangat baik kondisi suasana kuliah lebih terima tidak tegang,3
sangat baik jelas materi jangan terlalu cepat,3
sangat baik jelas meter kuliah jangan terlalu cepat sampai materi,3
ada saran kritik sangat baik ajar kuliah,3
ajar sdh sgt baik,3
terimakasih bu ajar semester 4 dengan sangat baik,3
terimakasih pak ajar semester 4 dengan sangat baik sehat selalu pak,3
terimakasih bu kiki ajar semester 4 dengan sangat baik sehat selalu bu moga temu di semester lanjut,3
rasa sangat senang ajar beliau cara ajar bosan moga makin baik ajar,3
rasa sangat senang ajar beliau cara ajar bosan mudah paham moga makin baik ajar,3
rasa sangat senang ajar beliau cara ajar bosan mudah paham mahasiswa kena mata kuliah moga makin baik ajar,3
rasa sangat senang ajar beliau cara ajar bosan mudah paham mahasiswa moga makin baik ajar,3
rasa sangat senang ajar beliau cara ajar bosan mudah paham mahasiswa moga makin baik ajar,3
rasa sangat senang ajar beliau cara ajar bosan mudah paham mahasiswa moga makin baik ajar,3
sangat baik sampai materi kuliah,3
ada saran kritik salah satu dosen millenial bisa buat suasana ajar online monoton senang,3
ajar bagus tegas disiplin,3
praktikum jelas sangat baik dapat paham,3
jelas sangat jelas tahan,3
saat ajar sangat baik,3
sangat baik sekali,3
bu puput sangat baik sampai materi juga bimbing praktek laboratorium,3
baikkkkk sangat,3
baikkkk sangattt,3
sangat baik sampai materi mudah paham,3
ada dosen baik meski mata kuliah ajar cenderung sulit cara ajar materi sangat senang lenceng jadi materi benar2 sampai baik,3
dosen sangat kuasa materi sesuai mata kuliah ampu,3
dosen bu rindang arumdani sampai materi nya sangat mudah paham,3
dosen sangat baik sangat rekomendasi dosen untuk ajar prodi hotel terimaksih,3
sangat baik sampai materi,3
sangat baik ajar siswa,3
sangat cocok pak bara ajar mk,3
materi nya sangat baik,3
sangat bagus,3
sangat baik,3
sangat baik kalih yah,3
sangat tarik jelas materi lalu video lebih paham,3
sampai materi sangat baik contoh contoh sesuai tiap kaji nya dapat bangkit daya pikir mahasiswa,3
sangat paham ajar suatu desain photoshop maupun corel,3
dosen selalu bantu apabila mahasiswa sulit praktek suasana kelas bosan iring musik,3
sangat detail jelas materi,3
ilmu di ajar sangat detail proses ajar bosan cukup jelas,3
dosen yg tanggung jawab baik,3
sangat baik ajar mk aljabar linear matriks,3
sangat baik ajar,3
sangat baik sekali laku kuliah sangat mudah paham kondisi pandemi dosen sangkut laku temu daring jelas materi sangat baik sangat penuh materi yg sampai profesionalitas dalam ajar,3
penuh sangat profesional laku kuliah,3
bapak sampai materi baik harap tahan bisa lebih baik,3
proses kuliah sangat baik disiplin moga lebih baik terima kasih atas ilmu ibu,3
proses kuliah sangat baik terimakasih atas ilmu bapak,3
sangat baik mahasiswa cepat tanggap,3
sangat baik ajar mata kuliah sistem basis data sangat cepat tanggap,3
tahu bapak sangat sibuk terimakasih luang waktu nya metode pa taufik ada nya blog pribadi pa taufik mahasiswa sangat bantu,3
sangat baik,3
dosen sangat baik,3
sangat suka dosen karena menjelsakan sangat sangat baik,3
baik saling hormat,3
bu melly ajar baik saya dosen baik lama saya 2 smt,3
sangat baik sampai pemblajaran trimakasih atas semangat nya ajar mudah mudah tetep jadi dosen lagih,3
sangat jelas,3
sangat jelas sekali sangat worth it,3
ada saran dosen selalu beri evaluasi mahasiswa akhir kuliah buat daya pikir mahasiswa ingat datang tepat waktu selalu merespon mahasiswa bentuk lisan maupun pesan,3
adalah dosen baik pernah temu,3
sangat baik tarik pembelajaranya,3
sangat baik tarik pembelajaranya mejelaskan tingkat lagi,3
sangat kompeten bidang pantes beliau sekarang jabat wadir 4,3
bagus sampai materi lama 1 tahun alhamdulilah masuk semua ilmu,3
terimakasih sabar ajar pak alhamdulilah ilmu serap baik moga manfaat,3
terimakasih sabar ajar pak ilmu wawas bapak sangat banyak jadi harus banyak2 tanya ajar,3
terimakasih sabar ajar alhamdulilah ilmu serap baik moga manfaat,3
sangat baik bagai tahan pak,3
dosen sangat baik ajar dosen buat suasan ajar jadi tarik tidak tegang,3
ada saran maupun kritik memang baik,3
ajar kelas sangat senang cerah terus tahan gaya ajar ini pak,3
dosen sangat baik jelas materi,3
ajar kelas cukup nyaman senang langsung praktek materi yg beri mungkin perlu sedikit konsep teori erd ulang tidak lupa paham apa yg praktek,3
terimakasih pak beri ilmu manfaat bukan dar nilai cara bapak ajar baik tambah bumbu kisah jalan riil bapak ikan sangat tarik saya,3
bu dai rupa dosen aktif ajar beliau beri tantang apabila hasil selesai tantang dapat poin tambah sebut rupa cara baik dekat dosen mahasiswa bangun kelas aktif,3
dosen baik se ti,3
sangat baik harga usaha mahasiswa,3
baik sekali sangat ajar,3
bu fina ajar dalam kelas terkadang buat situasi senang nyaman terkadang buat situasi jadi kurang ajar suara terkadang kurang dengar jelas kurang interaktif dalam komunikasi dosen mahasiswa sangat baik bahkan kena tugas absensi kelas beri respon baik cepat,3
bagus bgt pa romi,3
ada dosen ajar sangat baik,3
sangat baik pak,3
ada semua sangat baik,3
ada semua sangat baik,3
kurang modul ajar beri dosen sangat sulit hubung lebih sangat baik,3
sangat baik sampai materi mudah paham,3
harap bapak tingkat cara ajar bapak baik saya erti ajar sama bapak,3
cara ajar sangat interaktif mudah mengirti,3
baik jelas materi sangat mudah paham lebih banyakin praktikum pak,3
tahan terus semua capai baik,3
saat dosen sangat baik ajar saran tetap ini buat mahasiswa semangat ikut mk,3
saran gaji bu dai naik beliau dabest,3
lanjut ibuu suka metode ajar ibu senang tidak bosan,3
impresif sekali cara ajar,3
dosen nya baik klo ngajar gampang paham,3
baik santun mahasiswa,3
alhamdulillah punya saran kritik metode ajar pada sampai materi sangat jelas buat mhs banyak yg paham,3
bachtiar dwi rizqianthoro mata kuliah interaksi manusia komputer ajar bu sharfina handayani m kom sangat jelas saya suka mata kuliah sebut,3
terus tingkat pak hasbi bapak ajar senang materi mudah paham,3
bu intan bagus ngajarnya modul jadi di baca ulang,3
bu rizki sangat baik jasa mudah erti,3
pa hasbi sangat baik jasa mudah erti,3
pa romi orang sangat perhati sekali mahasiswa,3
ada sudah sangat baik segala,3
bu shafrina sangat baik jasa mudah erti trus beri latih latih materi buat makin paham,3
pa arti orang sangat perhati mahasiswa juga beri modul ajar sesuai materi buat jadi lebih paham,3
bu dairoh orang baik sangat perhati mahasiswa juga beri modul ajar lengkap,3
pa dega orang sangat baik jasa sangat realistis sesuai jadi hidup,3
terus bu semangat cara ajar teman2 mahasiswa jadi mudah paham,3
ada sudah baik ajar laninnya,3
ada bu dai sangat baik ajar,3
sangat baik ajar tidak kritik saran,3
ada dosen sangat baik,3
bu intan sangat baik meter lain jadi ada saran kritik,3
ada saran kritik pak dega sudsah sangat baik ajar,3
terima kasih beri ilmu mata kauliah sangat manfaat,3
sekali mohon pak ary ajar semester 3 tahun pliss,3
sangat baik jelas tahan harus sering2 ajar offline,3
sangat baik sekali,3
ajar cukup paham beri materi sangat jelas pada waktu praktikum jangan terlalu cepat bisa paham mahasiswa i,3
jelas sangat tarik tahan itu jelas,3
dosen ajar sangat baik,3
dosen ajar sangat baik ada saran maupun kritik,3
dosen ajar sangat baik ada saran maupun kritik,3
pak hasbi dosen aktif ajar bapak beri bagai tantang apabila hasil selesai tantang dapat poin tambah salah satu cara baik dekat dosen mahasiswa bangun kelas aktif,3
terima kasih pak beri ilmu manfaat bukan dar nilai,3
sangat baik moga semester depan ibu ajar kelas lagi,3
ibu rizqi dosen aktif ajar beri bagai tantang apabila hasil selesai tantang dapat poin tambah salah satu cara baik dekat dosen mahasiswa bangun kelas aktif,3
kesan lama ajar bu daerah dapat ilmu baru manfaat dalam beri materi sangat senang tidak buat bosan,3
kesan lama ajar pa slamet dapat ilmu baru manfaat dalam beri materi sangat senang tidak buat bosan,3
saran cukup baik kompenten bidang interaksi emosional mahasiswa sangat baik,3
kesan lama ajar pa romi dapat ilmu baru manfaat dalam beri materi sangat senang tidak buat bosan,3
kesan lama ajar bu intan dapat ilmu baru manfaat dalam beri materi sangat senang tidak buat bosan,3
semua sangat baik terimakasih,3
ada saran atau kritik dosen sebut semua materi beliau sampai sangat jelas mudah paham,3
ada saran atau kritik dosen ampu mata kuliah semua beliau ikan dalam kelas sangat baik,3
jelas materi mudah paham erti,3
dosen baik,3
ada semua sangat baik,3
baik,3
bismillahirrahmanirrahim pak ardi belum ingi berterimaksih pak ardi sampai materi baik juga usaha maksimal mungkin ada kritik saran ingin saya sampai karna cara sampai materi dalam kelas santai tidak terlalu kaku terimakasih,3
bismillahirrahmanirrahim pak dega belum ingi berterimaksih pak dega sampai materi baik juga usaha maksimal mungkin ada kritik saran ingin saya sampai karna cara sampai materi dalam kelas santai tidak terlalu kaku terimakasih,3
bismillahirrahmanirrahim pak nisom belum ingi berterimaksih pak nisom sampai materi baik juga usaha maksimal mungkin ada kritik saran ingin saya sampai karna cara sampai materi dalam kelas santai tidak terlalu kaku terimakasih,3
bismillahirrahmanirrahim pak ardi belum ingi berterimaksih pak ardi sampai materi baik juga usaha maksimal mungkin ada kritik saran ingin saya sampai karna cara sampai materi dalam kelas santai senang terimakasih,3
bismillahirrahmanirrahim pak ary belum ingi berterimaksih pak ary sampai materi baik juga usaha maksimal mungkin ada kritik saran ingin saya sampai karna cara sampai materi dalam kelas santai menyenagkan terimakasih,3
bismillahirrahmanirrahim pak fikri belum ingi berterimaksih pak fikri sampai materi baik juga usaha maksimal mungkin sedikit kritik saran ingin saya sampai mohon bapak kalau mahasiswa izin jangan alpa sampai materi dalam kelas santai tidak terlalu kaku terimakasih,3
bismillahirrahmanirrahim bu dyah belum ingi berterimaksih buk dyah sampai materi baik juga usaha maksimal mungkin ada kritik saran ingin saya sampai karna cara sampai materi dalam kelas santai tidak terlalu kaku terimakasih,3
bismillahirrahmanirrahim pak topik belum ingi berterimaksih padapak topik sampai materi baik juga usaha maksimal mungkin sedikit kritik saran ingin saya sampai bapak hubung prihal tugas mohon respon di beri jelas jangan pelit nilai pak terimakasih,3
sangat jelas mudah paham jelas materi,3
sangat rekomendasi dosen pa ary,3
saya kalau ajar sangat baik materi sampai dapat di hapami,3
dosen bagus professional ampu mata kuliah,3
cara ajar sangat baik mudah paham,3
ajar bisa paham,3
baik ajar merespon mahasiswa kena tugas jadwal hadir,3
sangat baik gak saran,3
sampai sangat jelas mudab paham,3
sangat baik mudaj paham cara ajar,3
sangat patut contoh dosen lain,3
penyampain materi sangat jelas metode simple sederhana pribadi ramah baik mahasiswa jadi nilai para mahasiswa,3
tahan dosen,3
sangat baik beri materi bisa lebih tingkat bagi modul agar lebih cepat bagi mahasiswa,3
saya sangat baik tingkat agar lebih baik beri materi jangan terlalu cepat,3
sangat baik buat kondisi kelas jadi kondusif sampai materi tahan semangat ajar,3
sangat baik buat situasi kelas jadi asik ajar tahan,3
beri materi sangat baik jangan terlalu cepat jelas materi,3
saya sampai guna sangat jelas mudah paham saya harap kuliah moga offline,3
sangat biak tegas,3
mungkin ada dosen kuasa mata kuliah kecuali pak ganjar wiro sasmito ingin tanya bapak pernah bapak beri nilai 90 bahkan 100 uts uas mata kuliah bapak ampu,3
sangat bagus lengkap materi cara interaksi mahasiswa enak,3
sangat friendly sekali mahasiswa mahasiswa terlalu tegang proses ajar,3
cukup ringkas beri paham algoritma program itu sangat bantu,3
sangat fleksibel beri deadline tugas tahu sibuk mahasiswa hal sangat bantu kami mahasiswa lebih meng handle nya,3
ada jujur suka materi bapak ikan hal ajar buat proposal baik matang konsep dulu saya buat suatu produk terimakasih ajar pak,3
sangat cukup baik ajar,3
bawa bawa materi sangat jelas niat tuntun mahasiswa,3
dosen sangat baik beri materi sesuai modul selalu beri baik ajar,3
ada kritik sangat baik ajar tanggung jawab atas tugas,3
mata kuliah bahasa inggris nilai bagus terima kasih pak hasbi beri nilai sangat baik,3
moga semester 3 bisa ajar bu sharfina dosen enak kasih nilai sangat baik,3
terima kasih bu beri nilai sangat baik,3
dosen saji materi modul sangat baik selalu beri baik kelas,3
fasilitator sangat rekomendasi kursus magang akuntansi organisir mudah paham,3
jelas bahan ajar sangat baik metode ajar bosan,3
cara ajar sangat senang buat ada dalam kelas tidak begitu tegang,3
sangat bagus wakil bufitri sangat akrab ajar juga sangat mudah paham,3
cara sampai materi sangat nyaman mudah paham,3
sangat bagus gaul ajar keren sering beri poin tambah siswa aktif tugas unik,3
bu hetika ajar untuk semester dua metode ajar mudah paham,3
harap buat ajar mudah paham cipta suasana nyaman dapat terap tahu manfaat detail dunia nyata terima kasih ibu,3
bu anita komunikasi materi jelas baik sering ada kuis bantu siswa lebih paham materi ajar,3
sangat senang ibu anita jelas baik saya buru buru,3
ibu jelas materi detail ibu juga beri sempat siswa tanya kelompok terima kasih banyak,3
bapak ajar baik bapak beri masuk cara baca bahasa inggris benar ajar utama baca teks itu sangat bantu untuk lafal benar,3
orang instruktur sabar sampai materi sangat hati hati jelas latih bagaimana laku ulang sehingga siswa paham,3
selalu habis waktu obrol jelas metode materi jelas sampai juga mudah paham hal angka,3
bu anita sangat mudah erti anda jelas,3
ibu ajar dengan baik mediasi lalu video dia buat temu dapat paham lebih baik materi ibu ibu beri kuis poin tambah luang waktu jawab obrol siswa mereka milik tanya sulit tugas ingat siswa tidak serah tugas temu,3
ibu jelas materi jelas luang waktu temu jelas lalu video rapat ibu juga ajar utama sabar tahu materi matematika angka kami paham,3
ibu selalu jelas kerja anda ikan kami beri jelas benar benar ada siswa anda tunjuk anda jawab kerja salah salah,3
dapat beri metode ajar sangat baik siswa dengan mudah paham terima kasih beri banyak ilmu manfaat,3
saya beri metode ajar sangat baik gambar materi sangat jelas siswa dengan mudah paham terima kasih beri banyak ilmu manfaat,3
adalah metode ajar sangat bagus turut mudah paham siswa terima kasih beri banyak ilmu manfaat,3
ajar sangat jelas masuk dalam pokok baik,3
sangat baik komunikasi materi kuliah mudah paham mudah paham,3
saya yen beri metode ajar sangat baik siswa mudah paham apa ajar kelas tidak bosan,3
metode ajar sangat bagus jelas,3
bu ida sangat jelas sabar beri materi,3
sangat mudah paham bu fitri saya sangat suka,3
sangat bagus akan sangat harga anda beri tahu sampai akhir,3
sangat bagus beberapa latih langsung praktek lama ajar,3
metode ajar sangat bagus terima kasih,3
segi mediasi materi sangat tarik mudah paham,3
tingkat kerja bapak lebih semangat dalam beri materi cara ajar sangat interaktif mudah erti,3
bu anita aku cinta terima kasih tunggu sabar ajar terima kasih selalu sabar ajar ajar 2d terima kasih selalu bantu siswa nilai buruk sehat selalu bunda,3
sangat senang ajar bu pipit ajar selalu pasti siswa benar benar erti,3
pak hanam sangat baik ajar siswa jadi saya jelas mudah paham ingat,3
materi saji sangat jelas mudah paham,3
saya pak arya tawar metode ajar sangat bagus siswa dengan mudah paham rasa bosan ajar,3
sangat baik ajar,3
sangat senang ajar otomatisasi kantor pak heli ini buat ajar jadi senang siswa hilang suasana bosan,3
sangat senang ajar beliau ajar bosan moga pandai ajar,3
sangat suka cara ajar siswa cara kami paham mata ajar anda ajar,3
metode ajar sangat detail sangat detail anda langsung paham adalah pertama kali ajar,3
ppt tawar kulon sangat tarik bosan,3
sangat baik siswa terima kasih ajar di kelas,3
ajar pak seryo sangat senang santai,3
sangat bagus saya perlu jelas apa saya erti,3
ajar sangat senang kejar tinggal metode ajar,3
saya ajar sangat bagus mudah paham,3
mudah paham sangat bagus,3
cara ajar sangat bagus,3
sangat ajar sangat latih,3
mudah paham ajar,3
moga sang dewi terus ajar ajar di ampu dia pandai jelas,3
saran aku bu kris permanen ampu mata kuliah karna cara mengajarna enak gampang paham sangat baik,3
ajar baik utama sistem mana siswa ada depan kamera mikrofon mereka lihat siswa mana beri perhati serius,3
saji sangat bagus materi mudah paham rasa tepat jawab tanya langsung ajar praktik hanya teori,3
sangat cocok bahas masalah langsung utama tutup isi materi siap wawas dunia audit jadi modal ajar mahasiswa,3
semangat ajar terlalu lama saya banyak tantang bisa tumbuh semangat siswa kerja tugas,3
materi jelas baik sangat interaktif siswa siswa kerja kasus sama,3
jelas lugas relevan butuh hari hari sangat pandai beri banyak referensi bagai sumber,3
seluruh pak hanam baik mudah paham materi akan sampai siap bentuk tarik,3
metode ajar keren bahan ajar mudah paham tidak buat siswa tekan,3
ada bu hana sangat baik sangat bantu paham dia urai materi,3
komunikasi materi sangat baik mudah paham tidak guna kuis instan internet sulit,3
sangat jelas deskripsi materi,3
sangat baik sampai material,3
sangat pandai ajar,3
saya jadi instruktur disiplin waktu solid jujur selalu jadi prioritas utama proses ajar mudah paham sehat selalu bu desiiii,3
cocok komunikasi siswa kursus,3
bu in sangat jelas sangat ramah sampai materi harap depan lebih baik,3
dosen baik se ti,3
sangat bagus terima kasih atas usaha,3
baik sekali sangat ajar,3
bu fina ajar kelas buat suasana jadi tarik senang ini dapat buat sulit ajar situasi b audio mungkin dengar jelas kurang interaktif komunikasi ajar siswa sangat baik kelas respons tugas tatap muka cepat cepat,3
sangat bagus pak romi,3
ada guru ajar sangat baik,3
sangat baik pak,3
ada semua sangat baik,3
modul ajar dosen kurang sangat sulit akses lebih sangat bagus,3
sangat baik fasilitas transmisi paham materi,3
moga cara ajar baik sudah bagus paham apa akan ajar,3
gaya didik sangat interaktif mudah paham,3
jelas bagus sangat mudah paham,3
tahan jangkau baik,3
jauh guru ajar sangat baik saran tetap akan mungkin siswa ikut mk,3
bu dai baik jadi saran gaji tingkat,3
tahan ibu aku suka pedagogi senang bosan,3
metode ajar sangat kesan,3
instruktur baik ajar mudah paham,3
baik sopan siswa,3
terima kasih tuhan tidak milik saran kritik metode ajar waktu sampai materi sangat jelas paham banyak siswa,3
mata kuliah interaksi manusia komputer ampu ibu sharfina handayani m kom bachtiar dwi rizqianthoro sangat jelas saya suka kursus,3
pak hasubi senang ajar bahan ajar mudah paham sila lanjut,3
bu intan pandai ajar juga modul anda baca,3
bu rizki sangat baik jelas mudah paham,3
pa hasbi sangat bagus jelas mudah erti,3
paromi sangat peduli siswa,3
ada itu sangat bagus segala,3
bu shafrina sangat baik jelas mudah paham dia laku latih materi bantu lebih paham,3
pak arti sangat perhati siswa beri modul ajar sesuai materi buat lebih paham,3
bu dairoh orang baik sangat perhati guna mahasiswa telah taruh modul ajar yg lengkap,3
pikir orang orang orang sangat baik jelas peristiwa hidup sangat nyata,3
jaga semangat ajar teman teman siswa dengan mudah gaul,3
ada sudah pandai ajar,3
bu dai sangat pandai ajar jadi ada apa apa,3
sangat bagus ajar tidak kritik saran,3
dosen sangat baik tidak apa apa,3
bu intan jago materi jadi ada saran kritik,3
pak dega sangat pandai ajar jadi ada saran kritik,3
terima kasih beri topik sangat guna,3
ingin ajar oleh bapak ary semester tiga tahun,3
jelas pelihara sangat baik sering kali perlu ajar offline,3
sangat mudah paham ajar sangat jelas beri materi saat praktek baik terlalu cepat paham siswa,3
deskripsi sangat tarik jadi simpan deskripsi,3
dosen ajar sangat baik,3
instruktur ajar dengan sangat baik ada saran kritik,3
instruktur ajar dengan sangat baik ada saran kritik,3
sangat baik,3
pak hasubi orang guru aktif ketika ajar terima bagai tantang jika hasil selesai tantang akan dapat poin tambah adalah cara bagus hubung fakultas siswa bangun kelas hidup,3
terima kasih pak beri ilmu manfaat bukan dar nilai,3
baik sekali harap bisa ajar lagi kelas semester depan,3
bu rizki instruktur aktif ajar bagai tantang akan dapat lebih banyak poin jika anda selesai tantang sukses cara bagus,3
kesan ketika ajar orang ibu lokal dapat ilmu baru manfaat itu beri materi sangat senang tidak buat saya bosan,3
kesan ketika ajar orang ibu lokal dapat ilmu baru manfaat itu beri materi sangat senang tidak buat saya bosan,3
saran saran sangat baik kompeten profesional interaksi emosional siswa sangat baik,3
kesan ajar paromi dapat ilmu baru manfaat itu beri materi sangat senang tidak buat saya bosan,3
