Kritik dan Saran,Klasifikasi
tetap humoris ya bu agar selalu menyenangkan,2
Sudah bagus dalam mengajar,2
Menjelaskannya sudah sangat baik,2
Penyampaian materi mudah di pahami,2
Kelas dengan bu pipit sangat menyenangkan,2
Terima kasih bu sudah sabar setiap ngajar di kelas saya,2
pembelajaran sangat menyenangkan mudah dipahami,2
pembelajaran menyenangkan materi lebih mudah dipahami,2
Dalam pembelajaran mudah dipahami.,2
Menurut saya dalam pembelajaran mudah dipahami.,2
Baik sekali bu anita mah,2
Dalam pembelajaran mudah dipahami,2
Dalam pembelajaran sudah baik.,2
Sudah baik dalam cara pembelajarannya dan mudah dipahami,2
Tambah cantik dosen cantik yang baik hati,2
Baik dalam pembelajarannya,2
Baik pembelajarannya,2
"Mohon maaf bi, Lebih di keraskan lagi bu suaranya biar enak tapi saya suka dengan cara mengajar ibu enak mudah di pahami cuman kurang lebih keras lgi bu suaranya",2
Tetaplah mengampu mk akl,2
Sara saya agar dpt mengampu mata kuliah ini lagi karna cara mengajarnya enak,2
"Sedikit saran untuk tugas bisa di berikan dengan rentang waktu yang tidak terlalu berdekatan (terutama jadi satu tumpuk penugasan) walau dengan deadline yang berbeda, menurut saya jika pemberian tugas secara spontan seperti itu ada beberapa mahasiswa yang bersugesti tugas terlalu berat (dan endingnya khawatir mahasiswa justru tidak benar-benar mengerjakan dengan serius). 
Untuk pemberian penjelasan dari contoh kasus sudah baik, alangkah baik lagi misal diberi video penjelasan juga. Terimakasih. ",2
"Saat pemberian penjelasana, dipaparkan secara detail (dari asal mana) dan langsung menerapkannya pada contoh kasus per bab nya.",2
Santai dan mudah dipahami dalam proses belajar itu yang saya harapkan,2
Menyenangkan dalam kegiatan perkuliahan dan jelas,2
Sabar dan jelas dalam menyampaikan materi,2
"Dalam pembelajaran sudah baik,untuk kedepannya tetap melakukan pembelajarab yang menyenangkan dan menarik",2
"Dalam mengajar sudah baik,tetapi untuk kedepannya lebih simpel lagi ketika memberikan materi",2
"Pembelajaran yang disampaikan sudah baik dan menarik serta tidak membosankan,tapi diharapkan ketika ada yang belum paham dikasih pemahaman",2
"Pada saat pembelajaran sudah baik dan memberikan kesempatan kepada mahasiswa yang belum paham,tingkatkan terus untuk kedepannya",2
Secara keseluruhan sudah baik,2
Secara keseluruhan sudah baik. Semoga Husnul khotimah ya pak,2
Sudah baik dalam mengajar,2
Sudah baik semua,2
Tidak ada. Bu Yasmin asik banget kalo ngajar. Sip.,2
"Beliau Alhamdulillah sudah menjelaskan materi dengan pelan,sabar,jelas",2
Mengajarnya santai dan insyaallah mudah dipahami,2
Teruslah buat kelas yang menyenangkan,2
Semoga selalu di pertahankan,2
Selalu menjadi dosen yang baik untuk para mahasiswa dan pertahankan,2
Dosen yang baik,2
Tidak ada saran ataupun kritikan karna sudah baik,2
Menarik cara penyampaiannya dan cukup jelas materi yang di sampaikan,2
"Humble, bertanggung jawab ",2
Penyampaian jelas dan bertanggung jawab,2
Penyampaian materi enak dan bertanggung jawab,2
Kalo ngajar santuy banget bikin nyaman,2
Sabar banget Bu dosen ini,2
"Pak dosen.nya baik, toleransi banget sama mahasiswa, tapi tiap pertemuan pasti dikasih tugas, ngasih tugas.nya dikurangin ya pak hehe",2
Sudah baik saat mengajar,2
Sudah baik dlm mengajar,2
"Sudah baik dlm mnjlskn mteri
",2
"Sering sering offline ya, online terus kurang memahami hehe",2
Semoga ilmu nya bermanfaat,2
semoga pak andri tetep konsisten seperti sekarang,2
dilakukan pembelajaran offline untuk lebih belajar efektifnya,2
sukses selalu buat bu Hanum,2
"Merekomendasikan pak hasan untuk mengampu mata kuliah ini, dan sukses terus pak",2
Semoga pak Himawan bisa dapat terus memberikan ilmu mengenai perpajakan kepada semua mahasiswa yang diampu,2
Tambah baik lagi Bu kedepannya,2
"materi yg diajarkan sangat bagus namun masih ada kekurangan dalam penyampaian materi kepada mahasiswa, mohon untuk diperbaiki dlm bahasa yg disampaikan ",2
"sudah sesuai yg diharapkan dalam mengajar, mohon dipertahankan",2
Semoga tetap asyik dalam hal mengajar,2
Sudah baik semoga selalu di pertahankan selalu dalam mengajar di tahun tahun berikutnya,2
Semoga lbh baik pak,2
Semua sudah sangat baik,2
Saran untuk kedepannya tambahin kuis setiap pertemuan biar lebih banyak latihan dan lebih menguasai.,2
"untuk pak ahmad mengajarnya lumayan menarik, pak ahmad selalu memberikan saran untuk mahasiswanya agar kedepannya jadi lebih baik, udah cukup si menurut saya🥺",2
Mudah dalam pembelajaran mata kuliah,2
Mudah dalam melakukan komunikasi tentang mata kuliah,2
"dosen cantiikk, menarik dalam mengajar, super ramah, pertahankan terus bu wikaaa",2
Baik Sekali,2
Pembelajaran baik dan mudah dipahami,2
"untuk saat ini sangat baik, pembelajaran mudah dipahami ",2
"tidak ada, sangat baik untuk saat ini",2
Semoga lebih baik,2
Baik dan sudah maksimal dalam mengajar,2
Tidak ada saran dan kritikan karena bu susi thebesttt😍,2
Semoga disemester depan bertemu kembali dengan pak ihsan,2
Semoga disemester depan dipertemukan lagi dengan pak ikhsan.,2
Sehat terus ibu Miftah agar bisa mendidik para mahasiswa/i menjadi lebih baik lagi,2
Dalam pembelajaran dosen mengampu mata kuliah dengan sungguh-sungguh. Semoga buat kedepanya pembelajarannya diselingi dengan bercanda agar tidak tenang dalam belajar.,2
Baikk,2
Dipertahankan cara mengajarnya bapak,2
Sudah bsik,2
"Baik sekali, dosen pun ramah☺",2
Sangat disiplin,2
Semoga semester berikutnya bertemu lagi dengan bu wilda.,2
Pertahankan dan bila perlu tingkatkan lagi metode pembelajaran yang lebih efektif,2
Semoga disemester depan bertemu kembali dengan bu wilda,2
"Terkadang ketika penyampaian/menjelaskan materi terlalu cepat.
Dosen sangat asik dan sangat membantu agar semua mahasiswa/mahasiswi yang diampu oleh beliau bisa mandiri dalam mencari materi yang belum paham, menghitung dosis dengan benar",2
Dipertahankan cara mengajarnya bu,2
Semoga semester berikutnya bisa bertemu lagi,2
Materi pembelajaran menurut saya sudah jelas dan mudah di pahami,2
"Terkadang ketika penyampaian/menjelaskan materi terlalu cepat.
Dengan diberikan tugas disetiap pertemuan dan materi baru, sangat membantu mahasiswa/mahasiswi untuk membaca materi tersebut dan memahami disetiap materi yang diberikan.",2
Baik dan ramah terhadap mahasiswanya,2
Semua sudah sempurna,2
Sudah baik lanjutkan,2
Bagus baik,2
Semoga semester depan bertemu kembali,2
Semoga disemester depan dipertemukan lagi,2
Penyampaian materi baik,2
Baik tdk ada saran,2
Semoga dipertemukan kembali disemester berikutnya,2
Semoga disemester depan bertemu kembali dengan pak heru,2
Semoga disemester depan dipertemukan kembali,2
Sebenernya dalam menyampaikan materi mudah dipahami cuma suasananya aja tegang,2
tetap yang terbaik,2
Menurut saya ibu memberikan metode belajar yang baik,2
Bagus bagus,2
Semoga dipertemukan kembali di semester berikutnya,2
Baguss,2
Sempurna,2
"Sudah baik dalam mengajar dan materi yang diajarkan cukup jelas. Mohon dipertahankan,terimakasih🙏",2
"Bu inur sangat jelas ketika menerangkan,di bikin agak santai dikit ya bu...hihi",2
Semoga di temukan di semester 3,2
Saran saya tetap konsisten apa yang diajarkan sama seperti dengan materinya dan kritikan saya kalau mengajar dengan lembut dan bijaksana terima kasih,2
Proses kuliah yang baik dan disiplin,2
"Ga ada bu Riza manusia paling baik, terimakasih bu",2
"Sudah baik dalam mengajar, materi yang diajarkan cukup jelas dan ilmu yang diajarkan sangat bermanfaat. Mohon dipertahankan,terimakasih🙏",2
I hope see you again miss,2
Pak Pras baik banget sama mahasiswa yang di ampunya,2
Tidak ada saran dan kritik untuk bu inur tivani..... Karena cara pembelajaran nya mengasyikan....,2
Metode pembelajaran sudah bagus tetap dilaksanakan sampai semester-semester berikutnya saja,2
Kuliah yang baik dan disiplin,2
"Tidak ada, pak doni baik sekali",2
Dosen sudah baik dalam mengajar namun sebaiknya lebih tepat waktu,2
diharapkan dapat mengampu MK kembali di semester selanjutnya,2
"bapak dosen yang ganteng ttp gini ya ga pernah marah-marah, menjelaskan materi dgn sepenuh hati, menilai tugas berdasarkan isi dr tugas tsb tdk abal abal terimakasih banyak ya bapakk",2
Sudah baik tpi perlu di tingkatkan lagi yah pak,2
"Dosen tidak ada modul tetapi membagikan materi dalam bentul file powerpoint, sebaiknya materi dibagikan terlebih dahulu agar kami dapat mempelajarinya terlebih dahulu.
Pada saat menjelaskan materi, beliau sangat jelas pada saat menjelaskan dan sangat menarik sehingga kamu memahaminya serta tidak merasa bosan.",2
dalam menyampaikan materi sudah baik,2
Sudah baik pak,2
"no comment bu, ibu emang the best",2
Sudah baik dalam menyampaikan materi perkuliahan,2
"Tegas,disiplin ",2
Sudah baik pak dalam menjelaskan tpi perlu di tingkatkan lagi yah,2
Sangat enak ngajarnya,2
Metode pembelajarannya bisa digunakan untuk pembelajaran kedepan lagi,2
Sudah baik pak dalam menjelaskan,2
Sudah baik dalam penyampaian materi,2
"Bu rosa sangat baik, sabar.",2
"Dari sekian banyaknya dosen, hanya bu ip yang terbaik. Terimakasih bu ip sudah mengajar MK ini, dan maaf bila saya dan temen kelas saya ada salah....Sehat Selalu bu....",2
Tidak pernah telat mengajar,2
"Saran : Baguss dengan Disiplin yang telah diterapkan oleh Ibu sendiri agar mahasiswa dan mahasiswinya sadar akan tepat waktu disaat praktikum akan dilaksanakan atau dimulai. 
Kritik sama seperti saran yya... Terima kasih bu... ",2
Sudah baik dalam menjelaskan materi tpi perlu di tingkatkan agar tidak terlalu cepat2 karena terkadang kendala sinyalnya juga  lagi terimakasih Bu,2
Sudah baik dalam penjelasan maupun praktiknya pada keliatan belajar mengajar,2
"thank you for teaching in our class, and sorry if there are mistakes from our class",2
"Menurut saya, dosen ini sudah baik dalam penyampaian materi dan cara penyampaiannya juga sudah cukup jelas",2
Sudah baik dalam menjelaskan materi pembelajaran,2
Semoga mengajar lagi d semester depan,2
Sudah baik dalam menjelaskan materi perkulihannya,2
Saran dari saya ibu menjelaskan sudah baik tapi alangkah baiknya jangan sering kosong,2
Sudah baik,2
Sudah baik dalam membimbing praktikumnya dan menjelaskan cara2 materi yang akan di praktikumkan ..terimakasih bu,2
Sudah baik dan jelas,2
Saran dari saya untuk menjelaskan sudah sangat jelas terimakasih pak sudah memberikan ilmunya tapi kadang sering menegangkan jadi situasi belajar kurang menarik,2
Seneng kalo diajar ibu riza selalu tersenyum,2
Sudah baik dalam membimbing praktek aplikasi komputer tpi jangan terlalu cepat dalam menyampaikan apa yang di praktekan karena saya orangnya kadang lupa pak terimakasi pak ...,2
Bu ipung baik banget suka ngasih reward 😍,2
Sudah cuukup baik,2
"Menurut saya, dosen ini sudah cukup baik dalam penyampaian materi. Dalam penyampaian jelas dan dapat dipahami",2
Metode pembelajaran sudah efektif dan efisien,2
Sudah baik bu dalam menjelaskan materinya,2
"Menurut saya, dosen ini sudah cukup baik dalam penyampaian materi dan dapat dipahami",2
Baik dan ramah,2
"Menurut saya, dosen ini sudah cukup baik dan cukup jelas dalam penyampaian materi",2
"Menurut saya, dosen ini cukup baik dalam menyampaikan materi",2
Pak Anggun Baik seharusnya tetap dipertahankan,2
Baik ramah,2
"Menurut saya, dosen ini cukup baik dalam penyampaian materi",2
"Menurut saya, dosen ini sudah cukup baik dalam penyampaian materi dan cara penyampaiannya dapat dipahami",2
"Menurut saya, dosen ini sudah baik dalam penyampaian materi dan mudah dipahami",2
Untuk pembelajaran teori metodenya sudah baik,2
"Dalam pembelajaran teori metodenya sudah baik , dan semoga lebih baik lagi kedepannya",2
Untuk penjelasan tentang praktikum sudah baik karena membuat mahasiswa dapat mengerti mengenai langkah langkah praktikum yang akan dilakukan,2
Menurut saya pembelajaran pada satu semester ini sudah baik dan mudah dipahami,2
Dalam penyampaian saat praktikum sudah baik karena dapat dimengerti mahasiswa mengenai langkah-langkah praktikum yang akan dilakukan,2
"Tegas,dan tepat waktu dalam mengajar ",2
Dalam penyampaian materi sudah baik namun dalam memberikan tugas lebih baik jangan terlalu banyak,2
Dalam menyampaikan materi sudah baik tetapi untuk pemberian tugas jangan terlalu banyak,2
Sudah baik dalam menyampaikan materi praktikum,2
Dalam penyampaian praktikum sudah baik,2
"Dalam pembelajaran teori, metode yang digunakan sudah baik",2
Sudah baik dalam penyampaian materi praktikum,2
Sudah baik dalam penyampaian praktikum,2
Suka tebak²an👍🏻,2
terimakasih telah membimbing kami dengan baik,2
Jika tidak ppkm sebaiknya perkuliahan ini dilakukan secara ofline agak mahasiswa belajar bagaimana nanti saat tugas akhir sehingga mahasiswa bisa percaya diri dan melatih saat didepan orang²,2
"Sudah baik, semoga bisa cepet offline",2
Terima kasih pak sudah memberikan ilmu yang bermanfaat,2
Semoga bisa bertemu lg d semester depan,2
Dari penjelasan materi mudah di pahami,2
dosen yang menyenangkan dan menarik,2
asyik dan menjadi lebih baik lagi,2
Semoga di semester depan bertemu lagi,2
"Tidak ada kritik dan saran, bu inur udah baik dalam pengajaran",2
Tidak ada kritik dan saran pa pras isthebest,2
sangat jelas memberikan materi tetapi suka telat dalam jam perkuliahan,2
Semoga bisa bertemu kembali di semester selanjutnya,2
sudah baik sudah bisa di mengerti,2
"Bisa dipahami, semoga bisa cepat offline",2
"Bisa dimengerti dan bisa dipahami, semoga bisa cepat offline dan ketemu disemester berikutnya",2
Semoga bisa mengampu MK disemester selanjutnya,2
"Semoga bisa ketemu disemester berikutnya, sudah bisa dipahami",2
"Sudah bisa dimengerti, semoga bisa cepat offline biar lebih mengerti lagi",2
Semoga dapat mengampu MK disemester berikutnya,2
Semoga bisa mengampu MK untuk semester selanjutnya,2
Semoga dapat diampu kembali disemester selanjutnya,2
Semoga bisa bertemu disemester selanjutnya,2
Semoga bisa bertemu disemester selanjutnya,2
enak dosenya sering2 ngasih jajan stlah mk yah bu hehehe biar tetap smngat selalu,2
Asik ketika praktek dosen dan asdosnya turun tangan semua,2
Sangat senang bisa belajar farmakologi duab dengan ibu meli,2
"Pak , kalau buat soal ujian sesuai dengan PPT yang diberikan ya pak . Biar ga bingung hehe . Secara over all dosennya enak kalo ngajar si .",2
Semoga semester yang akan datang akan ketemu lagi,2
Terimakasih bu sudah memberi ilmu yang banyak kpd kita,2
Terimakasih pak sudh mengerjakan tentang ilmu farmakologi,2
Terimakasi pak udah mengajarkan praktek komputer semoga ilmu yang bapak kasih bermanfaat,2
Semoga di semester berikutnya bertemu kembali,2
Semoga semester berikutnya bertemu kembali,2
Semoga bertemu di semester berikutnya,2
Sudah baik dalam memberikan materi perkuliahan dengan tepat,2
Sudah baik dalam metode pemberian materi perkuliahan,2
Sudah baik dalam memberikan materi perkuliahan,2
Sudah sesuai saat memberikan materi perkuliahan,2
Sudah baik saat menyampaikan materi perkuliahan,2
Sudah baik saat penyampaian materi perkuliahan,2
Sudah baik dalam penyampaian materi perkuliahan,2
BAIK.,2
Semkga ketemu d semester depan,2
Bagus mengajarnya membuat mahasiswa aktif,2
Bagus mengajarnya nembuat mahaasiswa akfit dan giat untuk belajar.,2
Bagus mengajarnya membuat mahasiswa aktif dan giat belajjar,2
Bagus mengajjarnya membuat mahasiswa aktif dan giat belajjar,2
Bagus mengajaarnya membuat mahasiswa aktif dan giat belajar,2
Bagus mengajarnya membuat mahasiswa aktif dan giat dalamm belajar,2
"Semoga ilmunya bermanfaat bu, ",2
Bagus mengajarnya membuat mahasiswa aktif dan giat belajar,2
"Ilmunya bermanfaat,",2
Bagus mngajaarnya membuat mahasiswa aktif dan giat belajar,2
Bagus mengajaarnya membuat mahasiswa aktif dan giat belajar,2
Mudah dimengerti saat menyampaikan materi,2
Terima kasih sudah memberikan yang terbaik selama satu semester ini,2
Dalam mengajar mudah untuk dipahami,2
Dalam mengajar materi dapat dipahami,2
"Pengajaran ketika offline bagus jelas dan mudah dipahami.
Tetapi ketika online memberi pengajaran terlalu cepat",2
Terima kasih atas bimbingannya di semester ini,2
Materi dan praktikumnya mudah di pahami,2
Terima kasih asuhannya dalam semester ini,2
"Pembelajaran seru, tidak tegang.",2
Materi yang disampaikan dapat dipahami,2
Materi yang di sampaikan dapat di pahami dengan baik,2
Materi yang disampaikan jelas,2
Semogaa bisa bertemu lagii dan kalo ngomong jangan terlalu cepat,2
Ngasih keterangan sangat jelas dan hanya kurang tepat waktu,2
Sangat ramah,2
Sidah baik,2
Baik dalam mengajar,2
semoga masih terus ngajar di poltek harber lagi,2
baikkkkkkkkkkkk,2
Sarannya tetep jadi dosen mata kuliah front office,2
baikkkk,2
Sering2 bahas materi yg sudah di ajarkan lewat pertanyaan2 di awal jam perkuliahan sebelum masuk ke materi selanjutnya. Terus bawa Beng beng nya yang banyak ya bu hehe,2
gatau saya bingung intinya bu tantri baik orangnya hehehe,2
"Lebih banyak share pengalaman pak, karna memotivasi sekali, untuk mahasiswa kedepanny",2
baik orangnya,2
Pada saat praktek enak tetapi untuk bahannya bisa dicek kembali agar komplit,2
Untuk materi dan pembelajaran sudah baik,2
"Materinya sudah lengkap, untuk cara membacanya mudah dipahami",2
Pembelajarannya sudah baik dan menarik untuk dipahami mahasiswa,2
Baaikkk,2
Tetap pertahankan variasi dalam mengajarnya,2
Baik pak lanjutkan,2
sudah baik dan pertahankan,2
Memberi materi dengan baik,2
"Terimakasih, telah menjadi dosen saya :)
Dosen baik akan saya doakan dengan yang baik juga. ",2
Baik dalam penyampaian materi,2
Sudah sempurna,2
"tidak ada, good..",2
Oke baik,2
"Semoga lebih baik lagi, semangat pakkk",2
"Semoga lebih baik lagi, semangat Buuuu",2
"Semoga lebih baik lagi, semangat pa",2
"Semoga lebih baik lagi, semangat pak :)",2
"Semoga lebih baik lagi, semangat bu :)",2
baik dalam pengajaran,2
Sarannya harus lebih mendetail lagi saat penerangan ketika mahasiswa/i baru tau tentang yang diterangkan,2
Saran saya terus ditingkatkan lagi dalam mengajar mahasiswa di dalam kelas maupun di luar kelas,2
Saran saya adalah terus ditingkatkan lagi dalam mengajar di dalam kelas maupun diluar kelas,2
Tidak ada intine love you,2
Pak joko jangan kapok mengajar kami lagi salam dari d3 teknik elektro malam pak joko the best,2
Bagus dan sangat Meringankan beban mahasiswa,2
sebaiknya lebih di perbaiki lagi,2
The best pak wustol,2
"Baik, menarik dalam menjelaskan materi",2
"Baik, mudah dipahami saat menyampaikan materi",2
Lebih diperhatikan kembali waktu pembelajarannya,2
Lebih baik melakukan pembelajaran daring melalu google meet atau zoom agar antara dosen dan mahasiswa dapat berinteraksi,2
"Baik, menarik dalam menjelaskan materi ",2
Saya berharap Bapak bisa meningkatkan lagi cara mengajarnya tetapi Bapak baik dan saya mengerti belajar sama Bapak.,2
Cara pengajaran Bapak sangat interaktif dan cukup di mengerti,2
Ibu sudah menyampaikan materi dengan baik harap di pertahankan atau bisa lebih baik lagi,2
"Materi,tugas yang disampaikan sudah baik",2
"Ibu sudah menyampaikan materi dengan baik, dan bisa lebih baik lagi",2
"Saran Dari Saya Ketika menyampaikan materi jangan terlalu cepat , Agar mahasiswa dapat benar benar memahami penjelasan dari dosenya",2
Sebaiknya untuk praktek/penerapan di komputer maupun laptop lebih baik dilakukan bersama sama,2
"Sudah baik dalam menyampaikan materi, diharapkan lebih baik lagi",2
Sebaiknya untuk menjelaskan materi disampaikan,2
Berhubung mk ini adalah mk matematika jadi saran saya pembelajaran dilakukan secara offline agar lebih mudah dipahami oleh mahasiswa,2
"Untuk kedepannya walaupun pembelajaran daring agar bisa menjelaskan materi dengan jelas, tidak hanya memberi link youtube sebagai pelajaran.",2
semoga bisa mengajar lagi dengan baik.,2
Semoga lebih menyenangkan lagi dalam hal pembelajaran online.. dan tepat waktu dalam pengadaan daring.. serta bisa menepati janji mengirim ringkasan materi dihari itu.,2
Semoga bisa lebih detail lagi menjelaskan algoritmanya,2
"Baik, pertahankan",2
Nothing.. bcs.. she is so smart in show lesson.,2
Sudah baik dalam memberi materi.,2
Dalam memberi materi mudah dipahami.,2
"Tegas, dermawan",2
Materi yang di berikan sesuai silabus,2
"ramah, cukup detail cara mengajarnya",2
Semoga pandemi cepet berlalu agar proses pembelajaran jauh lebih baik🙏🏻,2
sudah sangat memenuhi,2
sudah memenuhi,2
"Sudah bagus, tidak ada saran.",2
"Semoga bisa lebih baik lagi, terima kasih atas ilmunya bapak",2
Bapakk baiikkkk☺,2
Bapakkk baik semoga bisa mengajar kami lagi🤗,2
Cepat tanggap saat di ajarkan,2
Baik kepada mahasiswa dan saat mahasiswa belum paham tentang materinya beliau mengajari mahasiswa tersebut,2
Bagus. Tingkatkan.,2
Semuanya baik buat Mr.Syaefani,2
Orangnya enakan,2
cara pembelajaran bapak sudah baik semoga dipertahankan,2
cara pembelajaran bapak sudah baik sebaiknya ditingkatkan lagi,2
sudah baik pembelajarannya,2
Akurat dalm mengajar,2
Mantap Pa Syefani,2
"Semoga Semester 5 / 6,  bisa mengajar mk b.inggris  lagi.",2
Semester depan mohon ngajar lagi pak,2
Smoga sukses,2
jam praktek perlu ditambahin,2
Baik dan dirwkumndasi lagi mengajar,2
Udah bagus,2
"sudah baik, dapat mudah dipahami, selama proses pembelajarannya tidak membosankan dan menyenangkan. Terimakasih ibu, yang sudah mengajarkan berbagai ilmu kepada kami. Semoga ilmunya dapat bermanfaat untuk kedepannya.",2
Bertanggung jawab,2
"sudah baik, dapat mudah dipahami, selama proses pembelajarannya tidak membosankan dan menyenangkan. Terimakasih bapak, yang sudah mengajarkan berbagai ilmu kepada kami. Semoga ilmunya dapat bermanfaat untuk kedepannya.",2
Untuk penjelasan ulang ketika perkuliahan mungkin harus ditambahkan lagi apabila ada salah seorang mahasiswa belum mampu memahami,2
Terimakasih bu anis untuk matakuliah yang sudah diajarkan selama ini,2
"Terimakasih bu mely, sudah mengajarkan apa itu berusaha keras mencapai hasil semaksimal mungkin. ketika ibu mengajar memberikan tantangan tersendiri untuk saya, karena tugas-tugas yang diberikan terkadang tidak terduga.",2
"sudah cukup baik, dapat mudah dipahami. Untuk kedepannya bisa ditingkatkan lagi supaya tidak merasa bosan selama pembelajaran.
Terimakasih ibu, yang sudah mengajarkan berbagai ilmu kepada kami. Semoga ilmunya dapat bermanfaat untuk kedepannya.",2
"Sangat perlu sekali untuk meningkatkan dalam sistem belajar mengajar, sebab hal ini sangat berpengaruh dalam menerima berbagi sub bab materi yang telah diajarkan. Karena apabila terdapat materi yang belum paham dalam pembelajarannya maka dapat menganggu konsentrasi terhadap mahasiswa/wi tersebut. Kemudian ketika dalam memberikan tugas, pihak dosen mampu menjelaskan secara detail mengenai tugas tersebut kepada pihak mahasiswa/wi, karena tidak semua mahasiswa/wi dapat menerima penjelasan tersebut dengan paham. Mohon maaf atas kritik dari saya, terima kasih🙏🏻",2
"Tetap semangat untuk meningkatkan kembali dalam sistem belajar mengajar agar semua mahasiswa/wi mampu menyerap ilmu atau materi dengan cara cepat dan mudah untuk saling berdiskusi dengan pihak dosen. Saya sangat mengharapkan apabila dosen dapat memberikan pembelajaran yang menyenangkan, mudah dalam berkomunikasi, serta selalu memberikan motivasi dan semangat tinggi untuk meningkatkan karir di masa depan. Sebab dari hal tersebut sangat berpengaruh pada kedekatan antara pihak mahasiswa/wi dengan dosen, sehingga pihak mahasiswa/wi dapat mengevaluasi dengan baik dan sempurna. Serta dapat memberikan penilaian yang baik dalam setiap tugas atau bahkan ujian dari setiap mahasiswa/wi tersebut. Terima kasih😊🙏🏻",2
Trimakasih sudah mengajar kita dengan baik,2
Semoga tidak lelah untuk mengajar kita dan makin semangat tetep jadi dosen kita,2
Semoga semangat untuk mengajar kita tidak luntur dan tetep jadi dosen yang baik untuk kita,2
Tetep semangat mengajar kita dan makin lebih baik lagi dan tetep jadi sosen yang baik,2
Semoga tetep makin menjadi yang lebih baik lagi dan semangat nya tidak akan luntur mengajar kita,2
Terimakasih Bu udah sabar :),2
Semua baik,2
"Terimakasih atas ilmu yang sudah diberikan oleh bapak,",2
Ibu nya friendly,2
Friendly,2
Ramah,2
Ramah tamah,2
Paling kritis dan dapat menjadi contoh teladan,2
Terimakasih ilmunya pak,2
Terimakasih ilmunya bu,2
Sudah baik.,2
Tidak ada saran dan kritik karna menurut saya sudah baik,2
Alhamdulillah bagus dalam mengajarnya,2
Alhamdulillah bagus dalam mengajarkan nya,2
Sebaiknya dalam pembelajaran offline lebih diperbanyak lagi karena ketika online terkadang ada mahasiswa yang masih kurang faham. Ketika online bila perlu dosen menyarankan kepada mahasiswa untuk  on camera pada saat pembelajaran berlangsung agar dosen mengerti siapa yang hadir dan dosen dapat mengamati mahasiswa yang benar-benar fokus mendengarkan materi dari dosen. Untuk daya respon mahasiswa sangat baik.,2
Terima bu sharfina telah bertanggung jawab pada penyelesaian materi kuliah sesuai kontrak perkuliahan,2
sudah sangat baik,2
"Sudah sangat baik dalam mengajar, terimakasih pak",2
Sangat baik saat menerangkan dan menjelaskan,2
Menurut saya Beliau sudah sangat baik dalam menjelaskan mata kuliah ini.,2
Dalam penyampaian materi sangat baik dan menyenangkan belajar praktikum perpajakan ini,2
"Sangat baik , Terima Kasih",2
sangat baik dalam menyampaikan pembelajaran,2
"Pemberian materinya sangat baik, banyak memberikan study kasus perihal materi yang di sampaikan, dan akibatnya kita bisa memahami apa yang kita pelajari. Namun jika ada tugas tolong diperpanjang lagi waktu deadlinenya paling tidak 1 minggu.",2
"Sangat baik, lanjutkan",2
Sangat baik dan ramah,2
Sangat baik,2
Tidak ada saran sudah sangat baik dalam mengajar,2
"Tidak ada kritik, sudah sangat baik.",2
Sangat sangat baik dalam mengajar selalu si contohkan dengan keadaan yang sebenarnya jadi mahasiswa lebih paham. Sarannya hanya saya berharap nanti bisa offline dengan pak darni karna pembahasannya yang sangat menarik namun sering sekali kendala jaringan.,2
Baguss sangat,2
Pa Aryanto Sangat jelas memberikan pembahasan,2
Dosen memberikan metode belajar yang baik sehingga mahasiswa dapat mudah mengerti dan tidak bosan belajar di kelas.,2
"Semangat ibu,.
Dari saya tidak ada saran maupun kritik,dikarenakan sudah sangat baik ",2
Saya suka dengan metode pengajarannya dan jelas untuk dipahami mahasiswanya. Untuk kedepannya agar lebih diperhatikan soal waktu karena waktu memulai kuliahnya kelamaan biasanya 10 menit setelah mulai mata kuliah baru mulai jadi selesai mata kuliahnya melebihi batas waktunya.,2
Dosen memberikan metode belajar yang cukup baik sehingga mahasiswa dapat memahami.,2
Pertahankan situasi nyaman dalam proses belajar mengajar bu,2
Baik bngt,2
Suka sekali dngn metode ngajarnya,2
Baik sekalii. lebih baik lagi jika pembelajaran offline bersama bu anita,2
Ibu cantik semoga semester 3 ketemu lagi,2
perfect luar biasa,2
"Saya suka dengan proses pembelajarannya cara menjelaskannya mudah sekali dipahami oleh mahasiswa terutama yang masih awam dengan akuntansi. Tetapi alangkah baiknya jika mulai waktu kuliah dipersiapkan terlebih dahulu laptop untuk gmeetnya, agar waktu mahasiswa masuk gmeetnya tidak terlalu lama menunggu di acc karena laptopnya butuh restart.",2
Video materinya dapat dipahami,2
the best sekali bu,2
Bikin tegang pas pembelajaran tapi cepat mencairkan suasana pembelajaran lagi,2
Saya suka dengan metode pengajarannya sangat jelas dan mudah dipahami. Dan memberikan kesempatan mahasiswa nya untuk presentasi materinya itu juga membantu mahasiswa melatih dalam public speaking. Untuk kedepannya agar lebih di tingkatkan lagi dalam proses pengajarannya dan diselingi dengan candaan agar menyenangkan dalam proses pembelajarannya.,2
"Sesama manusia harus saling menghargai dan memahami satu sama lain. tidak punya laptop adalah keadaan sulit, sinyal buruk adalah keadaan yang tidak diinginkan, terlambat sedikit karna keadaan sinyal adalah keadaan yang menyebalkan. itu semua diluar kendali tolong hargai sedikit saja.",2
Tidak ada saran dan kritik buat bapak. Dan terimakasih sudah menciptakan suasana belajar yang nyaman dan menyenangkan,2
